ID_ATLAS,name_ATLAS,RA_ATLAS,Dec_ATLAS,RA_deg_ATLAS,Dec_deg_ATLAS,RA_err_ATLAS,Dec_err_ATLAS,rms,BWS,Obs_freq,Sp,Sp_err,S,S_err,Scom,Scom_err,Sp2,Sp2_err,S2,S2_err,S2com,S2com_err,Deconv,Deconv_err,class,Sindex,Sindex_err,field,xid_tag,xid_comment,xid_flag,ncomps,core,rhost,ihost,cntr_SWIRE,object_SWIRE,ra_SWIRE,dec_SWIRE,unc_ra_SWIRE,unc_dec_SWIRE,tile,flux_ap2_36,uncf_ap2_36,flux_kr_36,uncf_kr_36,stell_36,flgs_36,ext_fl_36,flux_ap2_45,uncf_ap2_45,flux_kr_45,uncf_kr_45,stell_45,flgs_45,ext_fl_45,flux_ap2_58,uncf_ap2_58,flux_kr_58,uncf_kr_58,stell_58,flgs_58,ext_fl_58,flux_ap2_80,uncf_ap2_80,flux_kr_80,uncf_kr_80,stell_80,flgs_80,ext_fl_80,flux_ap2_24,uncf_ap2_24,flux_kr_24,uncf_kr_24,stell_24,flgs_24,ext_fl_24,ap_m_b,msig_b,ap_m_v,msig_v,ap_m_r,msig_r,kr_m_b,kr_m_v,kr_m_r,stell_b,stell_v,stell_r,ap_m_u,msig_u,ap_m_g,msig_g,ap_m_i,msig_i,ap_m_z,msig_z,ID_phot,RA_phot,DEC_phot,MAG_APER_4_G,MAG_APER_4_R,MAG_APER_4_I,MAG_APER_4_Z,MAGERR_APER_4_G,MAGERR_APER_4_R,MAGERR_APER_4_I,MAGERR_APER_4_Z,COADD_OBJECT_ID,coadd_final,ID_GRC,RA_GRC,DEC_GRC,z,z_Err,flag,source,comments,totobs,totexp,jflag
CI0090  ,ATLAS3_J032636.4-280146C,03:26:36.49,-28:01:46.4,51.652052,-28.029558,0.9,2.07,0.021,1.04,1.482,0.124,0.023,0.124,0.023,0.124,0.023,0.129,0.024,0.129,0.024,0.129,0.024,-999.0,-999.0,P,-999.0,-999.0,CDFS    ,CI0090*SWIRE3_J032636.56-280145.9*m1*C0  ,-----------------------------------------------------,1,1,1,CI0090  ,SWIRE3_J032636.56-280145.9,450946,SWIRE3_J032636.56-280145.9,51.65237,-28.02944,0.0099,0.0076,43,151.51,1.6,165.33,1.63,0.68,CA0,1,138.64,1.76,147.93,1.91,0.31,CA0,0,101.52,5.06,81.02,5.28,0.15,CA0,0,522.39,6.08,573.41,9.32,0.76,CA0,1,997.03,22.42,1059.6,33.1,0.05,CA3,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2939418216,51.652314,-28.029381,21.767958,20.786163,20.204424,19.928522,0.0043,0.0015,0.0012,0.0009,2939418216,2939418216,SVA1_COADD-2939418216         ,51.6523333333333,-28.0293888888889,0.22208,-9.999,4.0,DES_AAOmega         ,//                            ,4,7200,4
CI0096  ,ATLAS3_J032637.4-280141C,03:26:37.44,-28:01:41.7,51.656001,-28.028255,0.54,1.18,0.021,1.04,1.482,0.222,0.024,0.222,0.024,0.222,0.024,0.231,0.025,0.231,0.025,0.231,0.025,-999.0,-999.0,P,-0.903,1.022,CDFS    ,CI0096*SWIRE3_J032637.45-280143.2*m1*C0  ,-----------------------------------------------------,1,1,1,CI0096  ,SWIRE3_J032637.45-280143.2,450977,SWIRE3_J032637.45-280143.2,51.65608,-28.02867,0.00648,0.00792,43,188.7,1.79,195.48,1.71,0.78,CA0,1,189.02,2.0,199.53,2.08,0.44,CA0,1,141.64,5.44,145.31,7.44,0.11,CA0,0,1112.16,7.46,1117.07,8.66,0.81,CA0,-1,2588.64,22.67,2303.04,31.23,0.78,CA3,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2939418372,51.65606,-28.028624,20.102755,19.486294,19.018402,18.943727,0.0013,0.0006,0.0005,0.0004,2939418372,2939418372,SVA1_COADD-2939418372         ,51.6560416666667,-28.0286111111111,0.22119,-9.999,4.0,DES_AAOmega         ,//                            ,5,12000,4
CI0102  ,ATLAS3_J032639.1-280759C,03:26:39.17,-28:07:59.5,51.663211,-28.133207,0.84,1.93,0.022,1.04,1.485,0.137,0.024,0.137,0.024,42.807,2.1771033507851665,0.143,0.024,0.143,0.024,45.151,2.287399833872513,-999.0,-999.0,P,-999.0,-999.0,CDFS    ,CI0102*SWIRE3_J032639.11-280801.5*m6*C0  ,-----------------------------------------------------,4,6,1,CI0102  ,SWIRE3_J032639.11-280801.5,447151,SWIRE3_J032639.11-280801.5,51.663,-28.13377,0.0149,0.0105,43,454.64,1.96,1981.03,4.38,0.03,EK3,2,347.65,2.72,1235.9,5.97,0.03,EK0,2,207.53,4.33,525.55,11.91,0.0,CA0,2,163.33,5.1,312.73,11.21,0.01,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,---,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2939412872,51.663005,-28.133736,20.459047,19.16357,18.697605,18.318146,0.0015,0.0006,0.0003,0.0002,2939412872,2939412872,TGS243Z185                    ,51.662958333333336,-28.13375,0.21715,-9.999,4.0,2dFGRS              ,-                             ,-9,-9,4
CI0110  ,ATLAS3_J032640.5-274822C,03:26:40.58,-27:48:22.7,51.669082,-27.806319,0.99,2.29,0.024,1.05,1.461,0.128,0.026,0.128,0.026,0.128,0.026,0.132,0.027,0.132,0.027,0.132,0.027,-999.0,-999.0,P,-999.0,-999.0,CDFS    ,CI0110*SWIRE3_J032640.56-274825.4*m1*C0  ,-----------------------------------------------------,1,1,1,CI0110  ,SWIRE3_J032640.56-274825.4,458814,SWIRE3_J032640.56-274825.4,51.66904,-27.80707,0.00612,0.00551,43,359.02,2.42,430.66,2.38,0.24,CA3,1,366.8,2.68,414.67,2.58,0.18,CA3,1,429.54,7.35,407.67,7.98,0.27,CA0,0,942.06,6.71,1029.07,9.71,0.9,CA0,-1,3997.43,26.06,3304.33,30.86,0.87,CA0,-1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2939430941,51.66903,-27.807066,21.591814,20.136078,19.505875,19.134907,0.0032,0.0009,0.0006,0.0004,2939430941,2939430941,SVA1_COADD-2939430941         ,51.6690416666667,-27.8070555555556,0.30212,-9.999,4.0,DES_AAOmega         ,ACR 9 0.30212 4 {} | CLi 9 0.3,2,3600,4
CI0115  ,ATLAS3_J032641.8-275734C,03:26:41.88,-27:57:34.6,51.674506,-27.95962,0.92,2.14,0.02,1.04,1.475,0.117,0.022,0.117,0.022,0.117,0.022,0.122,0.023,0.122,0.023,0.122,0.023,-999.0,-999.0,P,-999.0,-999.0,CDFS    ,CI0115*SWIRE3_J032641.72-275734.5*m1*C0  ,-----------------------------------------------------,4,1,1,CI0115  ,SWIRE3_J032641.72-275734.5,453475,SWIRE3_J032641.72-275734.5,51.67386,-27.9596,0.0163,0.0138,43,78.99,1.2,100.59,1.64,0.07,CA3,2,67.53,1.2,78.25,1.65,0.13,CA2,0,46.24,4.69,46.05,5.68,0.01,CA0,0,51.31,3.76,47.6,4.29,0.29,CA0,0,-99.0,-99.0,-99.0,-99.0,-9.0,---,-99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2939423361,51.673838,-27.959573,23.388826,22.942863,22.382515,21.702406,0.0172,0.0097,0.008,0.0044,2939423361,2939423361,SVA1_COADD-2939423361         ,51.6738333333333,-27.9595833333333,1.53831,-9.999,3.0,DES_AAOmega         ,                              ,6,14400,2
CI0120C2,ATLAS3_J032643.3-282210C,03:26:43.36,-28:22:10.9,51.680683,-28.369705,0.28,0.34,0.028,1.06,1.455,3.814,0.203,3.814,0.203,9.627,0.30340566903075494,3.909,0.209,3.909,0.209,9.866,0.3119919870765915,-999.0,-999.0,P,-0.637,0.106,CDFS    ,CI0120C2*SWIRE3_J032643.33-282211.4*m4*C0,cluster guess deblend                                ,4,4,1,CI0120C2,SWIRE3_J032643.33-282211.4,437985,SWIRE3_J032643.33-282211.4,51.68058,-28.36984,0.00695,0.00655,42,192.93,1.68,201.95,1.59,0.9,CA3,-1,265.2,2.33,251.76,2.1,0.98,CA0,0,321.89,6.08,271.45,5.59,0.79,CA0,0,471.53,5.95,465.25,8.14,0.86,CA0,0,2453.2,18.65,2874.96,37.3,0.75,CA3,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2940840155,51.680574,-28.369784,22.308645,20.850279,20.335382,19.875229,0.0064,0.0017,0.0014,0.0009,2940840155,2940840155,S038                          ,51.68058333333333,-28.369841666666666,0.322,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
CI0120C5,ATLAS3_J032644.4-282205C,03:26:44.47,-28:22:05.8,51.685284,-28.368271,0.43,0.88,0.028,1.06,1.456,0.304,0.033,0.304,0.033,0.304,0.033,0.312,0.034,0.312,0.034,0.312,0.034,-999.0,-999.0,P,-0.637,0.106,CDFS    ,CI0120C5*SWIRE3_J032644.54-282204.1*m1*C0,cluster deblend                                      ,4,1,1,CI0120C5,SWIRE3_J032644.54-282204.1,438060,SWIRE3_J032644.54-282204.1,51.68562,-28.36782,0.00666,0.00677,42,214.8,1.72,224.95,1.61,0.95,CA0,-1,235.89,2.23,231.62,2.05,0.66,CA0,0,184.7,4.14,175.23,4.19,0.05,CA0,0,768.8,6.84,746.22,8.85,0.86,CA0,-1,2201.07,19.63,2321.89,33.55,0.94,CA3,-1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2940840241,51.685628,-28.3678,22.4192,21.022291,20.354527,19.862082,0.0071,0.0019,0.0014,0.0009,2940840241,2940840241,SVA1_COADD-2940840241         ,51.685625,-28.3678055555556,0.39363,-9.999,4.0,DES_AAOmega         ,"//HK,Na                       ",6,14400,4
CI0121  ,ATLAS3_J032643.4-281328C,03:26:43.40,-28:13:28.3,51.680836,-28.22454,0.5,1.07,0.022,1.04,1.477,0.26,0.026,0.26,0.026,0.26,0.026,0.269,0.027,0.269,0.027,0.269,0.027,-999.0,-999.0,P,-0.402,1.075,CDFS    ,CI0121*SWIRE3_J032643.37-281328.0*m1*C0  ,-----------------------------------------------------,1,1,1,CI0121  ,SWIRE3_J032643.37-281328.0,443716,SWIRE3_J032643.37-281328.0,51.68074,-28.22446,0.0099,0.00922,43,135.36,1.11,159.41,1.15,0.03,CA3,2,126.28,1.51,141.06,1.76,0.26,CA3,0,100.46,3.88,122.74,6.36,0.0,CA3,0,290.69,4.83,324.22,7.98,0.78,CA2,0,744.77,22.1,845.54,31.46,0.28,CA1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2940849929,51.680762,-28.224423,22.243763,21.064522,20.457886,20.014883,0.0057,0.0023,0.0014,0.001,2940849929,2940849929,S037                          ,51.68075,-28.22446111111111,0.2956,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
CI0122  ,ATLAS3_J032643.6-275119C,03:26:43.61,-27:51:19.1,51.681718,-27.855318,0.65,1.46,0.023,1.05,1.461,0.195,0.026,0.195,0.026,0.195,0.026,0.201,0.027,0.201,0.027,0.201,0.027,-999.0,-999.0,P,-999.0,-999.0,CDFS    ,CI0122*SWIRE3_J032643.60-275121.0*m1*C0  ,-----------------------------------------------------,1,1,1,CI0122  ,SWIRE3_J032643.60-275121.0,457146,SWIRE3_J032643.60-275121.0,51.68167,-27.85586,0.00878,0.00871,43,116.94,1.41,117.85,1.37,0.89,CA0,0,123.41,1.65,118.21,1.66,0.59,CA0,0,103.11,5.21,79.1,4.88,0.07,CA0,0,445.81,5.85,436.33,7.75,0.82,CA0,0,1691.5,22.26,1542.38,28.73,0.85,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2939428565,51.681686,-27.855844,21.312532,20.425394,19.980034,19.708473,0.0026,0.0011,0.0009,0.0007,2939428565,2939428565,SWIRE3_J032643.60-275121.0    ,51.681666666666665,-27.855861111111114,0.3032,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
CI0125  ,ATLAS3_J032644.5-281053C,03:26:44.52,-28:10:53.7,51.685514,-28.181589,0.74,1.69,0.021,1.04,1.483,0.153,0.023,0.153,0.023,0.153,0.023,0.159,0.024,0.159,0.024,0.159,0.024,-999.0,-999.0,P,-999.0,-999.0,CDFS    ,CI0125*SWIRE3_J032644.51-281051.4*m1*C0  ,-----------------------------------------------------,1,1,1,CI0125  ,SWIRE3_J032644.51-281051.4,445292,SWIRE3_J032644.51-281051.4,51.6855,-28.18097,0.0102,0.0102,43,119.88,1.02,124.45,0.99,0.21,CA0,0,110.0,1.29,110.57,1.29,0.24,CA0,0,78.91,3.68,74.98,4.45,0.04,CA0,0,196.18,4.19,251.63,7.72,0.75,CA0,0,804.78,21.95,569.37,23.7,0.74,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2939407427,51.68551,-28.180861,21.441816,20.355194,19.910936,19.519514,0.003,0.0014,0.0008,0.0006,2939407427,2939407427,SVA1_COADD-2939407427         ,51.6855,-28.1808611111111,0.32183,-9.999,4.0,DES_AAOmega         ,//                            ,3,7200,4
CI0127  ,ATLAS3_J032645.2-275502C,03:26:45.21,-27:55:02.1,51.688382,-27.917259,0.5,1.08,0.021,1.04,1.469,0.249,0.025,0.249,0.025,0.249,0.025,0.257,0.026,0.257,0.026,0.257,0.026,-999.0,-999.0,P,-1.621,1.138,CDFS    ,CI0127*SWIRE3_J032645.22-275501.3*m1*C0  ,-----------------------------------------------------,1,1,1,CI0127  ,SWIRE3_J032645.22-275501.3,454934,SWIRE3_J032645.22-275501.3,51.68844,-27.91704,0.00792,0.00842,43,133.62,1.48,124.83,1.35,0.97,CA2,0,105.34,1.55,98.29,1.53,0.85,CA2,0,117.65,5.1,90.54,4.55,0.64,CA0,0,196.66,5.14,158.16,5.96,0.78,CA0,0,1663.27,21.51,1217.64,24.86,0.95,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2939425892,51.688457,-27.917017,22.581692,21.33297,20.824648,20.50873,0.0072,0.0023,0.0019,0.0015,2939425892,2939425892,SWIRE3_J032645.22-275501.3    ,51.68841666666667,-27.91702777777778,0.5547,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
CI0134  ,ATLAS3_J032647.4-274624C,03:26:47.40,-27:46:24.0,51.697483,-27.773343,0.6,1.34,0.021,1.04,1.473,0.2,0.024,0.2,0.024,0.2,0.024,0.207,0.025,0.207,0.025,0.207,0.025,-999.0,-999.0,P,-999.0,-999.0,CDFS    ,CI0134*SWIRE3_J032647.41-274623.9*m1*C0  ,-----------------------------------------------------,1,1,1,CI0134  ,SWIRE3_J032647.41-274623.9,459933,SWIRE3_J032647.41-274623.9,51.69758,-27.77331,0.00943,0.00857,43,120.81,1.26,114.35,1.18,0.95,CA0,0,106.5,1.56,102.21,1.62,0.91,CA0,0,123.84,4.23,107.61,4.62,0.36,CA0,0,143.88,4.98,120.9,5.66,0.6,CA0,0,1057.01,22.82,1068.29,30.95,0.77,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2939432134,51.697657,-27.773386,23.089306,22.25668,21.703136,21.183437,0.0442,0.0164,0.0396,0.0083,2939432134,2939432134,SWIRE3_J032647.41-274623.9    ,51.69758333333334,-27.773305555555556,0.731,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
CI0146  ,ATLAS3_J032649.5-281235C,03:26:49.57,-28:12:35.7,51.70653,-28.209907,0.94,2.19,0.02,1.04,1.481,0.113,0.022,0.113,0.022,0.113,0.022,0.118,0.023,0.118,0.023,0.118,0.023,-999.0,-999.0,P,-999.0,-999.0,CDFS    ,CI0146*SWIRE3_J032649.57-281235.3*m1*C0  ,-----------------------------------------------------,1,1,1,CI0146  ,SWIRE3_J032649.57-281235.3,444253,SWIRE3_J032649.57-281235.3,51.70657,-28.20982,0.00788,0.00907,43,162.51,1.18,162.73,1.1,0.95,CA0,0,136.73,1.71,135.76,1.72,0.46,CA0,0,116.37,3.73,118.0,5.66,0.23,CA0,0,180.9,5.1,183.03,7.59,0.63,CA0,0,515.43,18.56,308.96,14.05,0.43,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2940850897,51.706611,-28.20979,23.409912,21.666925,20.897932,20.341917,0.0156,0.004,0.002,0.0013,2940850897,2940850897,SVA1_COADD-2940850897         ,51.706625,-28.2097777777778,0.46352,-9.999,4.0,DES_AAOmega         ,AMo 7 0.46352 4 {} | CLi 7 0.4,5,12000,4
CI0155  ,ATLAS3_J032651.3-281717C,03:26:51.38,-28:17:17.2,51.714103,-28.28811,0.38,0.75,0.023,1.04,1.471,0.406,0.031,0.406,0.031,0.406,0.031,0.42,0.032,0.42,0.032,0.42,0.032,-999.0,-999.0,P,-1.246,0.711,CDFS    ,CI0155*SWIRE3_J032651.37-281717.4*m1*C0  ,-----------------------------------------------------,1,1,1,CI0155  ,SWIRE3_J032651.37-281717.4,441376,SWIRE3_J032651.37-281717.4,51.71407,-28.28817,0.00832,0.00785,43,226.54,1.51,426.82,1.98,0.03,EK3,2,255.34,2.32,374.04,2.86,0.04,CA0,2,335.92,5.17,392.3,6.96,0.1,CA0,0,936.42,7.15,1222.85,11.04,0.04,CA0,2,4540.8,21.69,4076.86,33.41,0.83,CA0,-1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2940846045,51.714059,-28.288127,20.703203,19.895388,19.487513,19.281538,0.0019,0.0008,0.0007,0.0006,2940846045,2940846045,TGS321Z034                    ,51.714041666666674,-28.288222222222224,0.160399,-9.999,4.0,2dFGRS              ,-                             ,-9,-9,4
CI0157  ,ATLAS3_J032651.8-282111C,03:26:51.86,-28:21:11.3,51.716064,-28.353131,0.87,2.01,0.025,1.05,1.463,0.156,0.028,0.28,0.029,0.28,0.029,0.161,0.029,0.289,0.03,0.289,0.03,9.4,2.2,E,-999.0,-999.0,CDFS    ,CI0157*SWIRE3_J032651.82-282111.7*m1*C0  ,-----------------------------------------------------,4,1,1,CI0157  ,SWIRE3_J032651.82-282111.7,438625,SWIRE3_J032651.82-282111.7,51.71595,-28.35327,0.011,0.011,42,93.06,1.3,95.35,1.29,0.63,CA2,0,62.04,1.31,62.27,1.49,0.26,CA2,0,82.11,5.04,96.56,6.52,0.65,CA0,0,83.64,5.19,60.73,5.2,0.64,CA0,0,503.13,19.58,476.49,23.55,0.53,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2940841206,51.716001,-28.353213,22.292881,21.393457,20.862673,20.589983,0.0063,0.0026,0.0021,0.0017,2940841206,2940841206,SVA1_COADD-2940841206         ,51.716,-28.3532222222222,0.61412,-9.999,3.0,DES_AAOmega         ,//                            ,2,4800,2
CI0160  ,ATLAS3_J032652.5-281630C,03:26:52.54,-28:16:30.1,51.71892,-28.275039,0.36,0.69,0.022,1.04,1.473,0.442,0.032,0.442,0.032,0.442,0.032,0.458,0.033,0.458,0.033,0.458,0.033,-999.0,-999.0,P,-0.675,0.61,CDFS    ,CI0160*SWIRE3_J032652.51-281629.2*m1*C0  ,deblend                                              ,1,1,1,CI0160  ,SWIRE3_J032652.51-281629.2,441873,SWIRE3_J032652.51-281629.2,51.71881,-28.2748,0.00468,0.00637,43,392.65,2.54,481.65,2.52,0.12,CA0,1,308.91,1.76,369.56,1.85,0.07,CA0,2,308.45,6.63,340.54,8.15,0.01,CA0,0,2213.07,6.86,2365.56,7.66,0.13,CA0,1,2466.29,20.05,2193.28,28.22,0.91,CA2,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2940846484,51.718814,-28.274765,20.588434,19.738499,19.215906,18.938526,0.0018,0.0007,0.0006,0.0004,2940846484,2940846484,TGS321Z033                    ,51.718833333333336,-28.27486111111111,0.14029,-9.999,3.0,2dFGRS              ,-                             ,-9,-9,3
CI0185  ,ATLAS3_J032657.0-282636C,03:26:57.08,-28:26:36.4,51.737813,-28.443439,0.39,0.77,0.026,1.05,1.469,0.452,0.036,0.452,0.036,0.452,0.036,0.468,0.037,0.468,0.037,0.468,0.037,-999.0,-999.0,P,-0.156,0.683,CDFS    ,CI0185*SWIRE3_J032657.08-282637.9*m1*C0  ,-----------------------------------------------------,4,1,1,CI0185  ,SWIRE3_J032657.08-282637.9,435376,SWIRE3_J032657.08-282637.9,51.73784,-28.44388,0.00882,0.00904,42,189.71,1.3,253.34,1.48,0.11,CA3,1,196.08,2.06,245.31,2.43,0.29,CA2,1,201.09,4.93,232.02,7.32,0.18,CA0,0,323.54,5.57,287.02,6.84,0.94,CA0,0,1740.02,17.81,1646.58,26.95,0.75,CA3,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2940836506,51.737815,-28.443882,21.556793,20.325909,19.780567,19.44799,0.0033,0.0012,0.0009,0.0006,2940836506,2940836506,SWIRE3_J032657.08-282637.9    ,51.737833333333334,-28.44388888888889,0.2968,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
CI0193  ,ATLAS3_J032658.4-275952C,03:26:58.44,-27:59:52.0,51.743495,-27.997788,0.53,1.16,0.017,1.03,1.485,0.186,0.02,0.186,0.02,0.186,0.02,0.194,0.021,0.194,0.021,0.194,0.021,-999.0,-999.0,P,-999.0,-999.0,CDFS    ,CI0193*SWIRE3_J032658.31-275951.0*m1*C0  ,cluster guess                                        ,4,1,1,CI0193  ,SWIRE3_J032658.31-275951.0,452186,SWIRE3_J032658.31-275951.0,51.74298,-27.99752,0.0145,0.0138,43,109.64,1.36,183.42,1.9,0.03,CA3,2,72.66,1.4,117.81,2.25,0.19,CA3,0,78.21,4.94,79.27,6.99,0.0,CA2,0,51.99,4.73,50.26,4.46,0.39,CA0,0,-99.0,-99.0,-99.0,-99.0,-9.0,---,-99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2939420396,51.742875,-27.997462,25.423796,23.432669,22.099997,21.487717,0.1086,0.0149,0.0062,0.0036,2939420396,2939420396,SVA1_COADD-2939420396         ,51.742875,-27.9974722222222,0.8064,-9.999,4.0,DES_AAOmega         ,CLi 9 0.80640 4 {} | rgs 9 0.8,3,7200,4
CI0198  ,ATLAS3_J032659.5-281619C,03:26:59.54,-28:16:19.1,51.748091,-28.271959,0.59,1.32,0.021,1.04,1.476,0.199,0.024,0.199,0.024,0.199,0.024,0.207,0.025,0.207,0.025,0.207,0.025,-999.0,-999.0,P,-999.0,-999.0,CDFS    ,CI0198*SWIRE3_J032659.71-281623.1*m1*C0  ,deblend                                              ,1,1,1,CI0198  ,SWIRE3_J032659.71-281623.1,441944,SWIRE3_J032659.71-281623.1,51.7488,-28.2731,0.013,0.00983,43,89.43,1.28,108.75,1.58,0.03,CA0,0,83.6,1.05,100.17,1.46,0.02,CA0,0,70.6,5.03,89.99,7.12,0.01,CA0,0,425.77,4.11,497.09,7.09,0.09,CA0,0,641.06,19.09,885.45,29.8,0.23,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2940846422,51.7489,-28.273067,21.981121,21.183702,20.763336,20.544907,0.0062,0.0031,0.0026,0.0019,2940846422,2940846422,SVA1_COADD-2940846422         ,51.7489166666667,-28.2730555555556,0.2149,-9.999,4.0,DES_AAOmega         ,//                            ,3,7200,4
CI0210  ,ATLAS3_J032701.9-275841C,03:27:01.94,-27:58:41.5,51.758067,-27.978195,0.62,1.37,0.018,1.03,1.483,0.158,0.02,0.158,0.02,0.158,0.02,0.165,0.021,0.165,0.021,0.165,0.021,-999.0,-999.0,P,-999.0,-999.0,CDFS    ,CI0210*SWIRE3_J032701.87-275841.8*m1*C0  ,-----------------------------------------------------,1,1,1,CI0210  ,SWIRE3_J032701.87-275841.8,452840,SWIRE3_J032701.87-275841.8,51.7578,-27.97829,0.0094,0.0104,43,107.59,1.36,101.23,1.23,0.94,CA0,0,76.14,1.39,75.13,1.49,0.27,CA0,0,98.81,5.06,90.0,6.02,0.04,CA0,0,93.13,4.79,80.9,6.06,0.51,CA0,0,1126.57,22.06,1093.91,30.24,0.9,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2939421972,51.757826,-27.978278,22.410378,21.77101,21.19144,20.93961,0.0077,0.0035,0.0028,0.0023,2939421972,2939421972,SVA1_COADD-2939421972         ,51.7578333333333,-27.9782777777778,0.79699,-9.999,4.0,DES_AAOmega         ,                              ,4,8757,4
